"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.19089,6.9648,-1.3127,75.0,30.0,157.0,7.09,522506284.0
0.19079,6.9609,1.312,77.0,31.0,157.0,7.086,522506284.0
0.070395,2.304,-1.367,3.0,0.0,175.0,2.68,522506837.0
0.19642,6.4288,-1.0567,2.0,1.0,175.0,6.518,522506837.0
0.074068,2.4243,-1.3627,3.0,2.0,175.0,2.782,522506837.0
0.21229,6.9484,-0.977,81.0,3.0,175.0,7.02,522506837.0
0.078303,2.5629,-1.3633,3.0,4.0,175.0,2.904,522506837.0
0.21287,6.9672,-0.81515,51.0,5.0,175.0,7.018,522506837.0
0.082796,2.7099,-1.3618,4.0,6.0,175.0,3.034,522506837.0
0.21291,6.9685,-0.65043,80.0,7.0,175.0,7.002,522506837.0
0.088273,2.8892,-1.3682,3.0,8.0,175.0,3.198,522506837.0
0.21264,6.9597,-0.4869,73.0,9.0,175.0,6.98,522506837.0
0.094241,3.0845,-1.374,6.0,10.0,175.0,3.378,522506837.0
0.21232,6.9492,-0.32422,86.0,11.0,175.0,6.96,522506837.0
0.10032,3.2834,-1.3721,3.0,12.0,175.0,3.56,522506837.0
0.21255,6.9569,-0.16159,102.0,13.0,175.0,6.962,522506837.0
0.10747,3.5176,-1.3742,3.0,14.0,175.0,3.778,522506837.0
0.21279,6.9648,0.0,65.0,15.0,175.0,6.968,522506837.0
0.11496,3.7627,-1.3701,5.0,16.0,175.0,4.006,522506837.0
0.2131,6.9749,0.16201,86.0,17.0,175.0,6.98,522506837.0
0.12429,4.068,-1.3752,4.0,18.0,175.0,4.296,522506837.0
0.21244,6.9532,0.32441,76.0,19.0,175.0,6.964,522506837.0
0.13439,4.3987,-1.3732,5.0,20.0,175.0,4.61,522506837.0
0.21258,6.9578,0.48676,51.0,21.0,175.0,6.978,522506837.0
0.14748,4.8271,-1.3848,4.0,22.0,175.0,5.024,522506837.0
0.21285,6.9665,0.65024,75.0,23.0,175.0,7.0,522506837.0
0.16077,5.2621,-1.3782,8.0,24.0,175.0,5.442,522506837.0
0.21293,6.9692,0.81538,83.0,25.0,175.0,7.02,522506837.0
0.1774,5.8064,-1.3764,3.0,26.0,175.0,5.97,522506837.0
0.21272,6.9623,0.97894,78.0,27.0,175.0,7.034,522506837.0
0.19769,6.4704,-1.376,7.0,28.0,175.0,6.618,522506837.0
0.21233,6.9495,1.1423,80.0,29.0,175.0,7.046,522506837.0
0.21235,6.9504,-1.3101,70.0,30.0,175.0,7.076,522506837.0
0.21247,6.9543,1.3109,80.0,31.0,175.0,7.08,522506837.0
0.076714,2.3004,-1.365,3.0,0.0,191.0,2.676,522506837.0
0.2143,6.4262,-1.0564,2.0,1.0,191.0,6.516,522506837.0
